user_id,age,gender,device_type,ad_category,previous_clicks,page_views,session_time,time_of_day,clicked
4498,38,Female,Desktop,Fashion,3,5,454,Morning,1
4499,22,Male,Tablet,Fashion,9,24,330,Night,0
4500,40,Female,Tablet,Electronics,1,17,92,Morning,1
4501,58,Female,Tablet,Food,13,23,443,Afternoon,0
4502,42,Female,Mobile,Fashion,7,7,26,Night,0
4503,58,Female,Desktop,Fashion,9,23,378,Morning,0
4504,27,Female,Mobile,Fashion,17,15,591,Afternoon,0
4505,39,Female,Tablet,Fashion,14,17,592,Morning,0
4506,36,Female,Desktop,Travel,4,12,264,Morning,0
4507,18,Male,Tablet,Travel,12,11,465,Night,0
4508,24,Male,Desktop,Food,17,19,570,Afternoon,0
4509,21,Female,Desktop,Electronics,1,11,542,Morning,0
4510,18,Male,Mobile,Electronics,12,2,401,Afternoon,0
4511,32,Male,Desktop,Electronics,13,15,329,Night,0
4512,57,Male,Tablet,Fashion,9,5,229,Night,1
4513,29,Female,Desktop,Travel,3,18,423,Night,1
4514,39,Female,Tablet,Travel,14,29,41,Afternoon,0
4515,39,Female,Mobile,Food,7,21,25,Afternoon,0
4516,34,Female,Tablet,Electronics,14,21,418,Morning,0
4517,46,Female,Desktop,Travel,13,16,182,Afternoon,0
4518,31,Male,Tablet,Food,8,4,188,Night,1
4519,37,Female,Tablet,Electronics,19,27,582,Morning,0
4520,50,Male,Desktop,Fashion,2,23,506,Afternoon,1
4521,32,Female,Tablet,Travel,14,10,113,Night,1
4522,29,Male,Desktop,Travel,16,22,326,Night,0
4523,57,Female,Mobile,Electronics,15,2,597,Morning,0
4524,37,Female,Tablet,Fashion,3,15,190,Night,1
4525,47,Female,Mobile,Fashion,10,4,141,Afternoon,0
4526,55,Female,Tablet,Travel,7,29,164,Night,0
4527,20,Female,Tablet,Electronics,2,16,368,Morning,0
4528,45,Female,Mobile,Food,18,27,244,Night,0
4529,43,Male,Tablet,Travel,13,7,174,Night,0
4530,47,Female,Tablet,Fashion,8,25,436,Afternoon,0
4531,30,Male,Mobile,Food,2,25,497,Afternoon,0
4532,30,Female,Tablet,Electronics,3,12,222,Afternoon,1
4533,19,Male,Desktop,Fashion,3,3,166,Afternoon,0
4534,54,Male,Tablet,Food,10,17,84,Night,0
4535,55,Male,Tablet,Travel,18,9,444,Afternoon,0
4536,19,Male,Tablet,Fashion,15,8,187,Night,0
4537,53,Male,Mobile,Electronics,16,23,321,Afternoon,0
4538,43,Male,Desktop,Fashion,9,6,136,Afternoon,1
4539,28,Female,Desktop,Travel,16,15,386,Afternoon,0
4540,25,Male,Tablet,Electronics,15,10,354,Night,1
4541,57,Female,Mobile,Travel,19,23,234,Afternoon,1
4542,39,Female,Mobile,Food,5,27,26,Night,0
4543,37,Male,Desktop,Fashion,6,25,506,Afternoon,0
4544,25,Male,Mobile,Travel,13,6,482,Afternoon,0
4545,46,Female,Tablet,Food,10,15,320,Morning,0
4546,57,Male,Tablet,Electronics,11,14,146,Afternoon,0
4547,43,Male,Mobile,Electronics,13,26,484,Night,0
4548,47,Male,Tablet,Food,4,19,226,Morning,1
4549,34,Male,Desktop,Food,4,13,205,Night,0
4550,37,Male,Tablet,Electronics,19,14,210,Night,1
4551,33,Male,Mobile,Travel,14,3,375,Morning,0
4552,24,Male,Desktop,Food,0,4,537,Afternoon,1
4553,33,Female,Tablet,Travel,8,26,409,Morning,0
4554,44,Male,Desktop,Electronics,2,29,534,Night,1
4555,40,Female,Mobile,Travel,3,14,599,Afternoon,0
4556,41,Female,Tablet,Travel,15,14,223,Morning,0
4557,26,Female,Tablet,Food,6,26,350,Night,0
4558,52,Female,Desktop,Travel,13,8,338,Afternoon,1
4559,37,Male,Tablet,Travel,15,10,128,Night,0
4560,54,Female,Tablet,Travel,17,9,434,Afternoon,1
4561,59,Female,Tablet,Electronics,15,14,382,Afternoon,0
4562,34,Female,Tablet,Electronics,15,8,188,Morning,0
4563,48,Female,Mobile,Fashion,1,11,441,Afternoon,0
4564,25,Female,Tablet,Electronics,9,10,411,Night,0
4565,32,Male,Desktop,Electronics,6,18,403,Afternoon,1
4566,48,Male,Mobile,Fashion,14,4,575,Night,0
4567,47,Female,Desktop,Fashion,8,4,88,Afternoon,0
4568,37,Male,Desktop,Food,6,12,433,Afternoon,0
4569,56,Male,Desktop,Food,15,18,127,Morning,0
4570,29,Female,Mobile,Electronics,2,29,377,Afternoon,0
4571,34,Female,Mobile,Travel,16,8,115,Afternoon,0
4572,59,Female,Mobile,Food,7,3,114,Night,0
4573,47,Male,Tablet,Food,1,18,312,Night,0
4574,46,Female,Desktop,Electronics,19,7,157,Night,1
4575,36,Male,Mobile,Travel,2,1,159,Afternoon,0
4576,28,Male,Desktop,Fashion,7,22,265,Night,0
4577,51,Male,Mobile,Fashion,1,13,91,Night,0
4578,24,Female,Mobile,Electronics,18,29,25,Afternoon,0
4579,51,Male,Mobile,Electronics,16,3,202,Night,0
4580,37,Female,Desktop,Travel,4,29,83,Morning,0
4581,55,Female,Tablet,Electronics,19,3,286,Morning,1
4582,41,Female,Mobile,Electronics,16,15,70,Night,0
4583,27,Female,Mobile,Electronics,9,21,545,Night,0
4584,49,Female,Mobile,Travel,8,19,544,Night,0
4585,32,Male,Tablet,Electronics,5,28,352,Afternoon,0
4586,54,Male,Desktop,Food,10,4,404,Morning,1
4587,37,Male,Desktop,Travel,1,13,267,Morning,0
4588,20,Male,Desktop,Food,11,13,207,Night,1
4589,54,Male,Desktop,Travel,11,15,62,Night,0
4590,57,Female,Mobile,Food,15,19,280,Afternoon,1
4591,25,Female,Tablet,Travel,11,16,210,Afternoon,0
4592,57,Male,Mobile,Fashion,17,7,405,Morning,0
4593,40,Male,Tablet,Electronics,12,3,387,Afternoon,0
4594,57,Male,Desktop,Electronics,14,26,544,Morning,1
4595,28,Female,Tablet,Travel,15,20,97,Night,1
4596,25,Female,Mobile,Food,3,2,407,Night,0
4597,46,Female,Mobile,Fashion,11,18,191,Morning,1
4598,47,Male,Desktop,Food,16,25,292,Night,1
4599,27,Male,Mobile,Electronics,0,11,542,Afternoon,0
4600,56,Male,Mobile,Electronics,17,1,570,Night,0
4601,45,Male,Tablet,Food,15,16,199,Night,0
4602,53,Female,Mobile,Travel,0,17,214,Morning,1
4603,30,Male,Desktop,Travel,9,16,53,Afternoon,0
4604,49,Male,Desktop,Food,18,10,309,Afternoon,0
4605,53,Male,Mobile,Electronics,15,17,288,Night,1
4606,54,Female,Desktop,Food,13,3,394,Night,0
4607,43,Female,Tablet,Electronics,1,18,320,Afternoon,1
4608,39,Male,Tablet,Food,5,19,537,Afternoon,0
4609,21,Female,Mobile,Travel,4,14,283,Morning,1
4610,48,Female,Mobile,Fashion,11,21,491,Night,0
4611,35,Female,Tablet,Electronics,3,25,460,Night,0
4612,55,Female,Desktop,Fashion,3,2,541,Afternoon,0
4613,41,Female,Mobile,Travel,4,12,540,Morning,1
4614,40,Male,Mobile,Food,6,11,534,Afternoon,0
4615,39,Male,Desktop,Travel,5,17,26,Night,0
4616,19,Male,Mobile,Fashion,12,27,39,Night,0
4617,48,Female,Desktop,Travel,3,6,479,Night,1
4618,28,Female,Desktop,Travel,12,19,313,Night,0
4619,45,Female,Desktop,Food,3,13,564,Morning,0
4620,49,Female,Desktop,Fashion,9,7,102,Night,1
4621,22,Male,Desktop,Fashion,19,22,587,Afternoon,1
4622,55,Male,Tablet,Fashion,0,11,593,Morning,0
4623,27,Male,Desktop,Electronics,7,7,171,Morning,0
4624,57,Male,Tablet,Travel,6,13,337,Night,0
4625,41,Male,Desktop,Fashion,4,13,263,Morning,1
4626,52,Male,Mobile,Travel,2,21,449,Night,1
4627,40,Female,Tablet,Food,14,1,580,Morning,1
4628,34,Female,Mobile,Food,16,19,553,Morning,1
4629,18,Male,Desktop,Electronics,12,19,129,Afternoon,0
4630,48,Female,Desktop,Electronics,14,23,523,Afternoon,0
4631,48,Male,Mobile,Food,18,15,558,Afternoon,0
4632,59,Male,Desktop,Fashion,19,14,106,Morning,0
4633,59,Female,Mobile,Food,13,29,379,Afternoon,1
4634,51,Male,Desktop,Travel,12,3,426,Afternoon,0
4635,26,Male,Desktop,Electronics,11,27,266,Afternoon,1
4636,39,Male,Tablet,Electronics,8,21,137,Morning,1
4637,30,Female,Mobile,Food,2,20,368,Night,1
4638,42,Female,Desktop,Fashion,10,4,165,Afternoon,0
4639,35,Female,Mobile,Fashion,9,29,66,Morning,0
4640,29,Female,Tablet,Travel,0,7,591,Morning,0
4641,57,Male,Mobile,Electronics,16,1,565,Night,0
4642,34,Female,Tablet,Food,12,23,85,Afternoon,0
4643,32,Female,Mobile,Food,13,24,167,Morning,0
4644,59,Female,Mobile,Electronics,0,19,94,Morning,0
4645,32,Male,Tablet,Food,1,3,331,Morning,1
4646,32,Female,Desktop,Electronics,1,20,318,Night,1
4647,56,Female,Desktop,Fashion,6,15,539,Afternoon,0
4648,30,Male,Desktop,Fashion,8,13,293,Morning,1
4649,34,Male,Mobile,Food,3,22,51,Morning,0
4650,49,Male,Mobile,Fashion,1,14,143,Morning,1
4651,26,Male,Desktop,Fashion,18,7,413,Morning,0
4652,57,Female,Mobile,Travel,4,1,502,Afternoon,1
4653,37,Male,Mobile,Electronics,8,13,231,Afternoon,1
4654,43,Female,Desktop,Electronics,12,4,238,Morning,0
4655,44,Female,Tablet,Food,11,12,461,Morning,0
4656,38,Female,Mobile,Electronics,18,7,315,Morning,1
4657,35,Female,Mobile,Travel,8,27,128,Night,1
4658,30,Female,Mobile,Food,9,2,333,Night,1
4659,33,Male,Mobile,Food,18,17,168,Night,0
4660,26,Female,Tablet,Electronics,9,1,248,Morning,0
4661,29,Female,Desktop,Fashion,11,26,405,Night,0
4662,55,Female,Mobile,Fashion,13,14,329,Afternoon,1
4663,36,Male,Desktop,Fashion,7,22,198,Night,1
4664,24,Female,Mobile,Fashion,15,28,318,Morning,0
4665,52,Female,Tablet,Travel,16,21,258,Afternoon,1
4666,35,Male,Desktop,Food,19,1,547,Morning,0
4667,33,Female,Tablet,Fashion,3,26,515,Afternoon,0
4668,56,Female,Mobile,Travel,5,3,403,Night,0
4669,21,Male,Tablet,Food,11,11,415,Night,0
4670,42,Female,Tablet,Electronics,17,7,190,Afternoon,0
4671,49,Female,Mobile,Electronics,6,28,30,Afternoon,0
4672,57,Female,Mobile,Travel,4,25,592,Morning,0
4673,30,Female,Desktop,Food,9,29,164,Afternoon,1
4674,34,Female,Mobile,Fashion,5,9,568,Morning,0
4675,54,Male,Desktop,Food,13,22,203,Afternoon,0
4676,23,Male,Tablet,Fashion,5,3,233,Afternoon,0
4677,36,Male,Tablet,Travel,13,1,408,Night,0
4678,30,Female,Desktop,Fashion,11,19,289,Night,1
4679,43,Female,Mobile,Travel,11,26,19,Morning,0
4680,31,Female,Mobile,Food,7,2,385,Morning,0
4681,48,Male,Tablet,Food,9,27,481,Morning,0
4682,21,Female,Desktop,Fashion,15,21,161,Afternoon,1
4683,56,Female,Tablet,Food,19,24,133,Afternoon,0
4684,25,Female,Tablet,Fashion,7,5,562,Morning,0
4685,42,Male,Mobile,Food,8,17,433,Afternoon,1
4686,30,Male,Desktop,Electronics,12,19,532,Night,0
4687,49,Female,Tablet,Fashion,19,28,522,Afternoon,0
4688,55,Female,Mobile,Travel,16,5,180,Night,0
4689,55,Female,Tablet,Electronics,18,23,574,Morning,1
4690,45,Male,Tablet,Travel,16,21,134,Afternoon,1
4691,47,Male,Mobile,Food,6,14,184,Morning,0
4692,20,Male,Mobile,Electronics,0,10,513,Night,0
4693,45,Female,Desktop,Food,19,21,394,Morning,0
4694,20,Male,Tablet,Fashion,13,7,580,Night,1
4695,51,Female,Desktop,Travel,16,29,115,Night,0
4696,33,Female,Mobile,Food,12,8,537,Morning,0
4697,39,Male,Mobile,Travel,1,8,47,Night,0
4698,49,Female,Tablet,Travel,13,7,404,Morning,1
4699,55,Male,Desktop,Food,0,13,486,Morning,0
4700,25,Female,Desktop,Fashion,4,14,476,Morning,0
4701,25,Female,Tablet,Travel,6,19,514,Night,0
4702,23,Male,Tablet,Food,18,11,324,Night,1
4703,31,Female,Desktop,Fashion,13,2,294,Afternoon,1
4704,49,Female,Mobile,Food,13,17,473,Morning,0
4705,52,Female,Mobile,Fashion,14,6,273,Morning,0
4706,27,Female,Tablet,Travel,4,29,438,Morning,0
4707,20,Female,Desktop,Electronics,4,9,374,Morning,0
4708,29,Female,Desktop,Food,1,19,190,Morning,0
4709,48,Female,Desktop,Travel,17,5,253,Morning,0
4710,46,Female,Mobile,Food,8,9,322,Morning,1
4711,22,Male,Mobile,Food,9,25,85,Afternoon,0
4712,42,Male,Desktop,Fashion,17,7,271,Afternoon,1
4713,58,Female,Desktop,Food,3,4,240,Morning,1
4714,48,Female,Tablet,Fashion,7,27,389,Morning,0
4715,38,Male,Tablet,Travel,17,18,318,Afternoon,0
4716,37,Female,Desktop,Food,19,18,397,Afternoon,1
4717,56,Male,Desktop,Travel,16,20,334,Morning,1
4718,39,Male,Mobile,Electronics,15,17,465,Morning,0
4719,21,Male,Desktop,Travel,17,4,521,Afternoon,0
4720,30,Female,Tablet,Food,6,28,352,Afternoon,1
4721,59,Female,Mobile,Electronics,0,27,525,Morning,0
4722,37,Female,Tablet,Fashion,0,22,451,Afternoon,0
4723,30,Male,Tablet,Electronics,17,16,558,Morning,1
4724,34,Male,Mobile,Food,3,22,592,Night,1
4725,53,Male,Tablet,Food,19,23,271,Morning,0
4726,50,Female,Desktop,Travel,19,5,472,Morning,0
4727,18,Male,Tablet,Fashion,3,9,236,Morning,0
4728,32,Male,Mobile,Food,5,2,532,Afternoon,0
4729,30,Female,Mobile,Food,2,2,198,Morning,1
4730,34,Male,Mobile,Fashion,5,4,218,Morning,0
4731,41,Male,Tablet,Fashion,12,20,22,Afternoon,1
4732,25,Female,Desktop,Travel,6,20,171,Night,0
4733,44,Female,Mobile,Electronics,3,17,581,Night,0
4734,40,Male,Desktop,Fashion,0,20,502,Afternoon,0
4735,25,Female,Mobile,Food,5,28,444,Morning,0
4736,25,Male,Desktop,Fashion,4,21,14,Night,1
4737,43,Female,Desktop,Food,12,25,211,Night,1
4738,30,Male,Desktop,Travel,18,19,425,Afternoon,0
4739,56,Female,Mobile,Electronics,3,3,21,Night,1
4740,54,Male,Tablet,Travel,5,5,406,Night,0
4741,45,Female,Tablet,Fashion,12,10,350,Afternoon,0
4742,42,Female,Tablet,Food,4,6,382,Night,0
4743,33,Female,Desktop,Fashion,12,3,387,Morning,0
4744,19,Female,Mobile,Fashion,9,17,234,Afternoon,0
4745,35,Female,Desktop,Fashion,2,10,191,Morning,0
4746,34,Female,Mobile,Fashion,12,24,306,Morning,0
4747,47,Female,Desktop,Electronics,11,12,316,Afternoon,0
4748,56,Male,Mobile,Food,3,1,440,Night,0
4749,30,Male,Mobile,Fashion,9,18,127,Afternoon,0
4750,49,Female,Mobile,Food,2,19,361,Night,0
4751,46,Female,Desktop,Electronics,16,22,597,Morning,1
4752,47,Male,Tablet,Food,8,20,55,Night,0
4753,35,Male,Desktop,Food,0,4,236,Morning,0
4754,30,Female,Desktop,Electronics,17,15,365,Morning,0
4755,38,Male,Mobile,Fashion,8,9,303,Morning,1
4756,47,Male,Mobile,Food,19,6,249,Afternoon,1
4757,38,Female,Tablet,Travel,8,12,357,Night,0
4758,34,Female,Tablet,Food,1,18,150,Night,0
4759,57,Female,Mobile,Fashion,18,23,213,Night,0
4760,36,Male,Tablet,Travel,15,15,278,Morning,1
4761,32,Female,Tablet,Fashion,2,29,322,Afternoon,0
4762,26,Female,Mobile,Food,15,19,427,Night,0
4763,27,Male,Desktop,Electronics,12,9,146,Night,1
4764,48,Female,Tablet,Fashion,2,22,360,Afternoon,1
4765,40,Male,Mobile,Fashion,9,24,170,Night,0
4766,47,Male,Tablet,Electronics,17,13,182,Afternoon,0
4767,50,Male,Tablet,Food,5,16,139,Afternoon,0
4768,26,Male,Mobile,Fashion,5,13,88,Night,0
4769,18,Male,Tablet,Food,17,1,578,Afternoon,0
4770,52,Male,Tablet,Food,5,18,66,Afternoon,1
4771,28,Female,Tablet,Food,5,22,409,Night,0
4772,51,Female,Desktop,Electronics,12,3,372,Morning,0
4773,33,Female,Desktop,Food,13,17,344,Night,0
4774,26,Male,Tablet,Food,6,22,143,Night,0
4775,49,Female,Mobile,Travel,12,5,23,Morning,0
4776,32,Male,Tablet,Travel,14,29,292,Afternoon,0
4777,29,Female,Tablet,Travel,11,25,430,Night,1
4778,50,Male,Desktop,Fashion,0,6,136,Morning,0
4779,31,Female,Desktop,Fashion,2,21,227,Morning,0
4780,25,Male,Desktop,Travel,17,17,498,Night,1
4781,25,Female,Tablet,Electronics,7,17,269,Night,1
4782,44,Male,Tablet,Electronics,1,27,227,Morning,0
4783,29,Female,Mobile,Travel,3,1,498,Night,0
4784,18,Male,Tablet,Fashion,17,7,452,Morning,1
4785,57,Female,Tablet,Fashion,12,22,108,Night,0
4786,59,Female,Desktop,Electronics,14,16,191,Morning,0
4787,28,Female,Desktop,Food,1,5,178,Night,1
4788,56,Male,Desktop,Electronics,9,16,242,Night,0
4789,48,Male,Desktop,Food,1,4,102,Night,0
4790,34,Male,Desktop,Fashion,11,11,481,Afternoon,0
4791,50,Male,Mobile,Fashion,4,14,525,Night,0
4792,49,Male,Mobile,Travel,11,29,94,Morning,0
4793,46,Female,Mobile,Fashion,0,13,528,Morning,0
4794,38,Male,Desktop,Food,1,27,390,Afternoon,1
4795,38,Female,Desktop,Electronics,15,24,416,Afternoon,0
4796,57,Female,Desktop,Travel,1,27,241,Afternoon,0
4797,40,Male,Mobile,Food,15,8,260,Night,0
4798,23,Female,Desktop,Electronics,19,21,94,Night,1
4799,39,Male,Mobile,Electronics,15,20,328,Morning,0
4800,55,Male,Desktop,Electronics,5,15,202,Morning,0
4801,54,Male,Tablet,Fashion,12,18,309,Night,0
4802,25,Female,Mobile,Electronics,11,7,367,Morning,0
4803,58,Male,Tablet,Fashion,9,21,566,Night,0
4804,52,Male,Mobile,Electronics,4,19,462,Afternoon,1
4805,28,Male,Desktop,Electronics,7,25,572,Night,1
4806,41,Female,Desktop,Fashion,5,9,515,Night,0
4807,38,Male,Tablet,Fashion,4,11,74,Night,0
4808,19,Female,Desktop,Food,19,27,575,Morning,1
4809,57,Female,Mobile,Electronics,5,10,231,Night,0
4810,36,Male,Desktop,Fashion,16,14,475,Night,1
4811,56,Female,Desktop,Food,5,16,81,Night,0
4812,45,Female,Mobile,Food,16,27,483,Afternoon,0
4813,34,Male,Tablet,Fashion,4,8,28,Night,1
4814,23,Male,Tablet,Electronics,16,1,531,Night,0
4815,36,Male,Desktop,Food,16,12,424,Night,0
4816,55,Female,Mobile,Electronics,12,3,373,Morning,0
4817,45,Male,Tablet,Electronics,6,2,537,Afternoon,1
4818,19,Female,Tablet,Food,5,16,89,Afternoon,0
4819,55,Female,Desktop,Fashion,13,4,199,Night,1
4820,54,Female,Mobile,Electronics,15,2,157,Night,0
4821,21,Female,Tablet,Travel,2,12,452,Morning,1
4822,39,Female,Desktop,Fashion,8,27,274,Night,1
4823,43,Male,Desktop,Food,14,24,518,Morning,0
4824,53,Male,Desktop,Travel,17,17,310,Night,1
4825,30,Female,Desktop,Electronics,9,20,475,Morning,0
4826,49,Female,Tablet,Fashion,9,21,374,Afternoon,1
4827,34,Male,Mobile,Travel,2,10,408,Night,0
4828,58,Male,Desktop,Fashion,0,20,502,Morning,0
4829,53,Female,Desktop,Electronics,2,8,551,Morning,0
4830,36,Female,Tablet,Fashion,4,18,489,Night,0
4831,52,Male,Desktop,Travel,6,25,177,Morning,1
4832,57,Male,Desktop,Fashion,2,18,100,Night,1
4833,45,Female,Mobile,Food,3,18,309,Night,0
4834,18,Male,Desktop,Food,16,29,183,Morning,0
4835,59,Male,Tablet,Travel,2,2,382,Morning,0
4836,35,Female,Mobile,Fashion,3,12,33,Morning,1
4837,57,Female,Tablet,Travel,1,10,210,Afternoon,1
4838,50,Female,Mobile,Fashion,13,8,16,Night,0
4839,29,Male,Mobile,Electronics,4,19,15,Night,1
4840,25,Female,Desktop,Food,1,10,170,Afternoon,0
4841,41,Male,Desktop,Electronics,14,11,257,Afternoon,0
4842,33,Female,Desktop,Fashion,10,14,175,Morning,0
4843,21,Female,Tablet,Electronics,9,26,437,Night,0
4844,55,Male,Desktop,Travel,19,15,154,Afternoon,0
4845,44,Male,Desktop,Travel,0,24,520,Afternoon,0
4846,26,Female,Mobile,Fashion,18,23,552,Night,1
4847,33,Female,Desktop,Food,13,10,518,Night,0
4848,29,Male,Desktop,Travel,13,4,229,Night,0
4849,48,Female,Desktop,Food,0,7,585,Morning,0
4850,41,Male,Desktop,Fashion,8,11,85,Afternoon,0
4851,31,Male,Mobile,Food,16,24,328,Morning,0
4852,42,Female,Desktop,Fashion,13,22,47,Night,0
4853,51,Male,Mobile,Electronics,12,22,575,Night,0
4854,20,Male,Tablet,Fashion,12,3,523,Afternoon,0
4855,41,Male,Desktop,Electronics,5,5,255,Morning,1
4856,59,Female,Desktop,Fashion,6,26,149,Morning,0
4857,26,Male,Desktop,Travel,1,2,267,Morning,1
4858,43,Female,Mobile,Travel,7,12,390,Night,0
4859,37,Female,Desktop,Food,5,21,487,Afternoon,1
4860,57,Female,Desktop,Fashion,2,5,194,Morning,0
4861,27,Male,Tablet,Fashion,17,7,312,Night,1
4862,36,Male,Mobile,Fashion,17,4,503,Night,0
4863,20,Female,Mobile,Food,5,11,173,Morning,0
4864,41,Female,Tablet,Travel,10,22,212,Afternoon,1
4865,22,Male,Mobile,Fashion,2,9,417,Afternoon,1
4866,20,Female,Desktop,Food,15,4,219,Morning,1
4867,44,Female,Desktop,Fashion,4,27,110,Night,0
4868,33,Male,Tablet,Electronics,1,22,455,Night,1
4869,32,Female,Mobile,Fashion,14,29,570,Morning,0
4870,52,Male,Mobile,Electronics,15,28,377,Night,0
4871,29,Male,Mobile,Food,6,9,248,Night,1
4872,58,Female,Tablet,Food,15,26,300,Morning,0
4873,43,Male,Desktop,Travel,3,12,381,Night,1
4874,51,Male,Tablet,Fashion,15,16,440,Morning,0
4875,40,Male,Desktop,Food,16,1,289,Morning,1
4876,48,Female,Tablet,Travel,1,8,476,Morning,0
4877,37,Female,Desktop,Fashion,15,1,325,Night,0
4878,29,Female,Mobile,Food,3,20,86,Morning,0
4879,40,Male,Mobile,Electronics,6,19,160,Night,1
4880,21,Male,Mobile,Food,17,4,405,Morning,1
4881,40,Female,Tablet,Electronics,5,14,505,Afternoon,0
4882,18,Female,Tablet,Travel,17,23,306,Night,1
4883,42,Male,Tablet,Travel,6,29,416,Night,0
4884,19,Female,Mobile,Fashion,1,14,296,Night,1
4885,47,Female,Desktop,Fashion,18,9,502,Afternoon,1
4886,20,Female,Mobile,Fashion,8,9,545,Morning,0
4887,38,Female,Mobile,Travel,3,26,465,Afternoon,0
4888,42,Female,Desktop,Electronics,13,17,501,Morning,0
4889,37,Male,Desktop,Fashion,4,15,18,Morning,0
4890,39,Female,Desktop,Fashion,6,10,141,Morning,1
4891,38,Female,Desktop,Travel,7,17,86,Morning,0
4892,50,Male,Mobile,Electronics,14,9,140,Morning,0
4893,55,Male,Tablet,Food,18,4,421,Afternoon,1
4894,32,Male,Mobile,Fashion,10,28,99,Night,0
4895,32,Male,Desktop,Food,19,29,507,Afternoon,0
4896,42,Female,Tablet,Food,3,14,363,Night,0
4897,38,Female,Tablet,Fashion,17,3,280,Night,0
4898,41,Female,Mobile,Travel,13,29,401,Night,0
4899,22,Female,Mobile,Fashion,5,25,441,Afternoon,1
4900,23,Male,Mobile,Electronics,15,21,481,Morning,0
4901,40,Male,Tablet,Electronics,17,12,317,Morning,0
4902,21,Female,Tablet,Fashion,0,22,517,Night,0
4903,44,Female,Tablet,Food,7,1,64,Morning,0
4904,35,Female,Desktop,Electronics,0,1,46,Morning,0
4905,38,Female,Desktop,Electronics,0,13,64,Afternoon,0
4906,45,Male,Mobile,Fashion,18,14,533,Morning,0
4907,52,Female,Tablet,Fashion,9,16,472,Morning,1
4908,39,Male,Mobile,Travel,17,7,487,Afternoon,0
4909,57,Male,Tablet,Fashion,11,10,220,Morning,0
4910,40,Male,Mobile,Fashion,16,15,235,Night,0
4911,20,Male,Desktop,Electronics,0,8,16,Afternoon,0
4912,57,Female,Tablet,Electronics,7,11,549,Morning,1
4913,27,Female,Desktop,Electronics,9,24,221,Morning,1
4914,42,Female,Tablet,Food,9,14,198,Afternoon,0
4915,25,Female,Mobile,Electronics,17,13,84,Night,0
4916,28,Male,Tablet,Electronics,8,23,123,Afternoon,0
4917,22,Male,Desktop,Fashion,1,13,160,Night,1
4918,54,Male,Tablet,Travel,2,27,445,Afternoon,0
4919,55,Female,Mobile,Electronics,1,9,93,Morning,0
4920,46,Male,Tablet,Travel,5,17,221,Afternoon,0
4921,22,Male,Desktop,Electronics,11,18,470,Afternoon,0
4922,26,Male,Mobile,Electronics,18,29,186,Night,1
4923,19,Male,Desktop,Travel,14,19,321,Afternoon,1
4924,18,Female,Tablet,Fashion,18,13,168,Night,0
4925,57,Male,Desktop,Electronics,11,12,195,Afternoon,1
4926,47,Male,Tablet,Travel,17,29,480,Morning,1
4927,28,Female,Mobile,Electronics,15,21,318,Afternoon,1
4928,45,Female,Desktop,Food,1,20,255,Morning,1
4929,29,Female,Desktop,Food,10,20,393,Night,1
4930,56,Male,Tablet,Food,11,8,51,Night,0
4931,43,Male,Desktop,Food,4,24,294,Night,1
4932,30,Male,Desktop,Fashion,5,11,309,Night,0
4933,25,Male,Mobile,Food,10,7,445,Afternoon,0
4934,45,Female,Tablet,Travel,9,1,378,Afternoon,0
4935,47,Male,Tablet,Electronics,3,10,495,Afternoon,1
4936,26,Male,Mobile,Travel,8,15,445,Morning,0
4937,56,Female,Mobile,Food,11,4,437,Afternoon,1
4938,48,Female,Tablet,Fashion,9,1,190,Morning,0
4939,38,Female,Mobile,Food,13,11,349,Morning,0
4940,51,Male,Mobile,Food,4,5,500,Afternoon,0
4941,48,Male,Mobile,Fashion,0,19,504,Morning,0
4942,42,Male,Tablet,Fashion,4,19,172,Night,0
4943,29,Male,Mobile,Fashion,15,4,567,Afternoon,0
4944,18,Male,Desktop,Fashion,4,2,465,Afternoon,0
4945,39,Female,Desktop,Fashion,4,7,101,Morning,1
4946,57,Female,Tablet,Fashion,17,28,114,Afternoon,0
4947,54,Male,Mobile,Electronics,5,13,448,Afternoon,0
4948,18,Male,Desktop,Food,17,20,507,Morning,0
4949,18,Male,Tablet,Food,9,21,337,Afternoon,0
4950,59,Male,Desktop,Fashion,14,12,550,Afternoon,1
4951,59,Male,Mobile,Travel,10,2,518,Afternoon,0
4952,38,Female,Tablet,Fashion,18,22,260,Morning,0
4953,32,Female,Desktop,Electronics,12,9,200,Afternoon,0
4954,34,Female,Tablet,Travel,19,16,56,Afternoon,1
4955,39,Male,Desktop,Electronics,2,8,260,Afternoon,0
